MamaDo.mid

@393, Channel 1, Program change: Fingered Bs.
@36536, Channel 9, Note off: E2
@36537, Channel 9, Note off: D#2
@36539, Channel 9, Note off: C2
@36557, Channel 9, Note off: F#2
@36611, Channel 10, Note off: F#4
@36620, Channel 10, Note off: A#4
@36629, Channel 11, Note off: D#4
@36631, Channel 10, Note off: D#4
@36638, Channel 10, Note off: D#2
@36640, Channel 10, Note off: D#3
@36648, Channel 11, Note off: A#4
@36653, Channel 11, Note off: F#4
@36663, Channel 0, Note off: A#4
@36667, Channel 0, Note off: F#4
@36672, Channel 0, Note off: D#5
@36688, Channel 0, Note off: D#3
@36692, Channel 8, Note off: F#4
@36702, Channel 8, Note off: D#4
@36719, Channel 8, Note off: A#3
@36722, Channel 1, Note off: D#2
@36752, Channel 3, Note off: F#4
@36772, Channel 2, Note off: D#3
@36779, Channel 2, Note off: F#4
@36784, Channel 2, Note off: A#4
@36794, Channel 2, Note off: D#4
@36854, Channel 2, Note on:  A#4
@36857, Channel 2, Note on:  F4
@36858, Channel 8, Note on:  F4
@36859, Channel 2, Note on:  D5
@36861, Channel 8, Note on:  D4
@36862, Channel 2, Note on:  A#3
@36862, Channel 8, Note on:  A#3
@36863, Channel 2, Note on:  D4
@36864, Channel 0, Note on:  A#3
@36864, Channel 0, Note on:  F4
@36864, Channel 0, Note on:  D5
@36864, Channel 0, Note on:  A#4
@36864, Channel 1, Note on:  A#1
@36864, Channel 9, Note on:  C2
@36865, Channel 10, Note on:  F4
@36867, Channel 3, Note on:  G#4
@36869, Channel 2, Note on:  A#2
@36869, Channel 10, Note on:  D4
@36871, Channel 10, Note on:  A#3
@36872, Channel 8, Note on:  F3
@36879, Channel 10, Note on:  F3
@36880, Channel 4, Note on:  A#4
@36885, Channel 4, Note on:  D4
@36887, Channel 4, Note on:  F4
@36888, Channel 9, Note on:  B3
@36890, Channel 9, Note on:  A3
@36945, Channel 9, Note off: B3
@36986, Channel 9, Note off: A3
@37027, Channel 0, Note off: A#4
@37030, Channel 0, Note off: A#3
@37032, Channel 9, Note off: C2
@37033, Channel 0, Note off: D5
@37037, Channel 1, Note off: A#1
@37047, Channel 0, Note off: F4
@37182, Channel 2, Note off: A#3
@37242, Channel 9, Note on:  D#2
@37248, Channel 0, Note on:  A#3
@37248, Channel 0, Note on:  F4
@37248, Channel 0, Note on:  D5
@37248, Channel 0, Note on:  A#4
@37248, Channel 1, Note on:  A#1
@37248, Channel 9, Note on:  C2
@37248, Channel 9, Note on:  E2
@37248, Channel 11, Note on:  A#4
@37248, Channel 11, Note on:  F4
@37248, Channel 11, Note on:  D5
@37277, Channel 9, Note on:  F#2
@37293, Channel 9, Note off: D#2
@37325, Channel 9, Note off: E2
@37391, Channel 9, Note off: F#2
@37417, Channel 0, Note off: A#3
@37428, Channel 9, Note off: C2
@37428, Channel 1, Note off: A#1
@37432, Channel 0, Note off: A#4
@37432, Channel 0, Note off: D5
@37445, Channel 0, Note off: F4
@37450, Channel 11, Note off: A#4
@37460, Channel 11, Note off: D5
@37466, Channel 11, Note off: F4
@37480, Channel 9, Note on:  D#2
@37522, Channel 9, Note on:  B3
@37563, Channel 9, Note off: B3
@37598, Channel 9, Note off: D#2
@37632, Channel 0, Note on:  A#3
@37632, Channel 0, Note on:  D5
@37632, Channel 0, Note on:  F4
@37632, Channel 0, Note on:  A#4
@37632, Channel 1, Note on:  A#1
@37632, Channel 9, Note on:  C2
@37646, Channel 9, Note on:  B3
@37721, Channel 9, Note off: B3
@37801, Channel 9, Note off: C2
@37801, Channel 0, Note off: A#3
@37818, Channel 0, Note off: A#4
@37826, Channel 0, Note off: D5
@37827, Channel 1, Note off: A#1
@37837, Channel 0, Note off: F4
@37962, Channel 3, Note off: G#4
@38016, Channel 0, Note on:  D5
@38016, Channel 0, Note on:  F4
@38016, Channel 0, Note on:  A#3
@38016, Channel 0, Note on:  A#4
@38016, Channel 1, Note on:  A#1
@38016, Channel 9, Note on:  E2
@38016, Channel 9, Note on:  C2
@38016, Channel 11, Note on:  C#5
@38016, Channel 11, Note on:  F4
@38016, Channel 11, Note on:  A#4
@38016, Channel 11, Note on:  D5
@38032, Channel 9, Note on:  F#2
@38035, Channel 3, Note on:  F#4
@38040, Channel 11, Note off: C#5
@38040, Channel 9, Note on:  D#2
@38072, Channel 9, Note off: E2
@38125, Channel 9, Note off: F#2
@38189, Channel 9, Note off: C2
@38192, Channel 0, Note off: D5
@38197, Channel 0, Note off: A#3
@38200, Channel 1, Note off: A#1
@38202, Channel 0, Note off: A#4
@38208, Channel 0, Note off: F4
@38209, Channel 9, Note off: D#2
@38232, Channel 11, Note off: A#4
@38233, Channel 3, Note off: F#4
@38253, Channel 11, Note off: D5
@38264, Channel 11, Note off: F4
@38269, Channel 3, Note on:  D4
@38270, Channel 2, Note off: D4
@38400, Channel 0, Note on:  A#3
@38400, Channel 0, Note on:  D5
@38400, Channel 0, Note on:  F4
@38400, Channel 0, Note on:  A#4
@38400, Channel 1, Note on:  A#1
@38400, Channel 9, Note on:  C2
@38407, Channel 2, Note on:  A#3
@38440, Channel 9, Note on:  B3
@38486, Channel 9, Note off: B3
@38503, Channel 4, Note off: D4
@38506, Channel 4, Note off: F4
@38514, Channel 4, Note off: A#4
@38561, Channel 9, Note off: C2
@38583, Channel 0, Note off: A#3
@38593, Channel 0, Note off: D5
@38597, Channel 0, Note off: A#4
@38603, Channel 0, Note off: F4
@38610, Channel 1, Note off: A#1
@38676, Channel 4, Note on:  D#4
@38757, Channel 4, Note off: D#4
@38773, Channel 9, Note on:  D#2
@38784, Channel 0, Note on:  A#3
@38784, Channel 0, Note on:  D5
@38784, Channel 0, Note on:  F4
@38784, Channel 0, Note on:  A#4
@38784, Channel 1, Note on:  A#1
@38784, Channel 9, Note on:  C2
@38784, Channel 9, Note on:  E2
@38784, Channel 11, Note on:  D5
@38784, Channel 11, Note on:  F4
@38784, Channel 11, Note on:  A#4
@38789, Channel 4, Note on:  F#4
@38808, Channel 9, Note on:  F#2
@38832, Channel 9, Note off: D#2
@38861, Channel 9, Note off: E2
@38905, Channel 4, Note off: F#4
@38921, Channel 9, Note off: F#2
@38947, Channel 9, Note off: C2
@38956, Channel 0, Note off: A#3
@38965, Channel 0, Note off: A#4
@38966, Channel 0, Note off: D5
@38978, Channel 0, Note off: F4
@38981, Channel 1, Note off: A#1
@39019, Channel 11, Note off: A#4
@39022, Channel 4, Note on:  G#4
@39022, Channel 9, Note on:  D#2
@39028, Channel 11, Note off: D5
@39043, Channel 11, Note off: F4
@39047, Channel 9, Note on:  B3
@39083, Channel 9, Note off: B3
@39132, Channel 9, Note off: D#2
@39145, Channel 4, Note off: G#4
@39160, Channel 4, Note on:  F#4
@39168, Channel 0, Note on:  A#3
@39168, Channel 0, Note on:  D5
@39168, Channel 0, Note on:  F4
@39168, Channel 0, Note on:  A#4
@39168, Channel 1, Note on:  A#1
@39168, Channel 9, Note on:  C2
@39176, Channel 9, Note on:  B3
@39232, Channel 9, Note off: B3
@39325, Channel 9, Note off: C2
@39350, Channel 0, Note off: A#3
@39366, Channel 1, Note off: A#1
@39373, Channel 0, Note off: D5
@39375, Channel 0, Note off: A#4
@39386, Channel 0, Note off: F4
@39389, Channel 4, Note off: F#4
@39425, Channel 4, Note on:  D#4
@39500, Channel 4, Note off: D#4
@39546, Channel 9, Note on:  D#2
@39550, Channel 4, Note on:  F#4
@39552, Channel 0, Note on:  A#3
@39552, Channel 0, Note on:  D5
@39552, Channel 0, Note on:  F4
@39552, Channel 0, Note on:  A#4
@39552, Channel 1, Note on:  A#1
@39552, Channel 9, Note on:  E2
@39552, Channel 9, Note on:  C2
@39552, Channel 11, Note on:  F4
@39552, Channel 11, Note on:  A#4
@39552, Channel 11, Note on:  D5
@39564, Channel 9, Note on:  F#2
@39608, Channel 9, Note off: E2
@39630, Channel 9, Note off: D#2
@39643, Channel 9, Note off: F#2
@39681, Channel 0, Note off: D5
@39694, Channel 0, Note off: F4
@39704, Channel 0, Note off: A#3
@39722, Channel 9, Note off: C2
@39723, Channel 0, Note off: A#4
@39765, Channel 4, Note on:  G#4
@39774, Channel 1, Note off: A#1
@39779, Channel 4, Note off: F#4
@39789, Channel 11, Note off: D5
@39796, Channel 11, Note off: A#4
@39806, Channel 8, Note off: D4
@39808, Channel 11, Note off: F4
@39810, Channel 8, Note off: F4
@39820, Channel 8, Note off: A#3
@39821, Channel 2, Note off: F4
@39837, Channel 2, Note off: D5
@39862, Channel 3, Note off: D4
@39864, Channel 2, Note off: A#4
@39885, Channel 10, Note off: D4
@39896, Channel 10, Note on:  F#4
@39905, Channel 4, Note off: G#4
@39909, Channel 2, Note off: A#3
@39914, Channel 10, Note on:  D#3
@39922, Channel 8, Note on:  D#3
@39923, Channel 2, Note on:  D#3
@39925, Channel 10, Note off: F3
@39926, Channel 10, Note on:  D#4
@39932, Channel 2, Note on:  A#4
@39933, Channel 2, Note on:  D#5
@39936, Channel 0, Note on:  D#3
@39936, Channel 0, Note on:  F#4
@39936, Channel 0, Note on:  A#4
@39936, Channel 0, Note on:  D#5
@39936, Channel 1, Note on:  D#2
@39936, Channel 9, Note on:  C2
@39937, Channel 8, Note off: F3
@39937, Channel 2, Note on:  F#4
@39945, Channel 10, Note off: F4
@39946, Channel 8, Note on:  D#4
@39947, Channel 8, Note on:  F#4
@39949, Channel 8, Note on:  A#3
@39950, Channel 9, Note on:  B3
@39954, Channel 2, Note off: A#2
@39987, Channel 9, Note off: B3
@40092, Channel 9, Note off: C2
@40103, Channel 0, Note off: D#3
@40104, Channel 0, Note off: A#4
@40110, Channel 0, Note off: D#5
@40115, Channel 0, Note off: F#4
@40150, Channel 1, Note off: D#2
@40296, Channel 3, Note on:  F#4
@40316, Channel 9, Note on:  D#2
@40320, Channel 0, Note on:  D#3
@40320, Channel 0, Note on:  F#4
@40320, Channel 0, Note on:  D#5
@40320, Channel 0, Note on:  A#4
@40320, Channel 1, Note on:  D#2
@40320, Channel 9, Note on:  E2
@40320, Channel 9, Note on:  C2
@40320, Channel 11, Note on:  A#4
@40320, Channel 11, Note on:  D#4
@40320, Channel 11, Note on:  F#4
@40324, Channel 4, Note on:  F#4
@40343, Channel 9, Note on:  F#2
@40367, Channel 9, Note off: D#2
@40397, Channel 9, Note off: E2
@40432, Channel 9, Note off: F#2
@40444, Channel 9, Note off: C2
@40493, Channel 11, Note off: A#4
@40499, Channel 11, Note off: F#4
@40500, Channel 0, Note off: A#4
@40507, Channel 11, Note off: D#4
@40510, Channel 0, Note off: D#5
@40519, Channel 0, Note off: D#3
@40520, Channel 0, Note off: F#4
@40546, Channel 1, Note off: D#2
@40549, Channel 9, Note on:  D#2
@40570, Channel 4, Note off: F#4
@40586, Channel 9, Note on:  B3
@40588, Channel 3, Note off: F#4
@40614, Channel 9, Note off: D#2
@40621, Channel 9, Note off: B3
@40703, Channel 9, Note on:  B3
@40704, Channel 0, Note on:  D#3
@40704, Channel 0, Note on:  F#4
@40704, Channel 0, Note on:  D#5
@40704, Channel 0, Note on:  A#4
@40704, Channel 1, Note on:  D#2
@40704, Channel 4, Note on:  D#4
@40704, Channel 9, Note on:  C2
@40708, Channel 3, Note on:  D#4
@40755, Channel 9, Note off: B3
@40793, Channel 9, Note off: C2
@40870, Channel 0, Note off: D#3
@40872, Channel 0, Note off: A#4
@40886, Channel 0, Note off: D#5
@40891, Channel 0, Note off: F#4
@40959, Channel 1, Note off: D#2
@40962, Channel 4, Note off: D#4
@40989, Channel 3, Note off: D#4
@41071, Channel 9, Note on:  D#2
@41079, Channel 4, Note on:  G#4
@41088, Channel 0, Note on:  D#3
@41088, Channel 0, Note on:  F#4
@41088, Channel 0, Note on:  D#5
@41088, Channel 0, Note on:  A#4
@41088, Channel 1, Note on:  D#2
@41088, Channel 9, Note on:  C2
@41088, Channel 9, Note on:  E2
@41088, Channel 11, Note on:  A#4
@41088, Channel 11, Note on:  D#4
@41088, Channel 11, Note on:  F#4
@41093, Channel 3, Note on:  G#4
@41099, Channel 9, Note on:  F#2
@41138, Channel 9, Note off: D#2
@41144, Channel 9, Note off: E2
@41179, Channel 9, Note off: C2
@41194, Channel 9, Note off: F#2
@41246, Channel 0, Note off: A#4
@41252, Channel 0, Note off: D#3
@41255, Channel 0, Note off: D#5
@41265, Channel 0, Note off: F#4
@41268, Channel 11, Note off: D#4
@41273, Channel 11, Note off: F#4
@41287, Channel 4, Note off: G#4
@41291, Channel 11, Note off: A#4
@41315, Channel 1, Note off: D#2
@41354, Channel 3, Note off: G#4
@41448, Channel 4, Note on:  D#4
@41472, Channel 0, Note on:  D#3
@41472, Channel 0, Note on:  F#4
@41472, Channel 0, Note on:  D#5
@41472, Channel 0, Note on:  A#4
@41472, Channel 1, Note on:  D#2
@41472, Channel 9, Note on:  C2
@41475, Channel 3, Note on:  D#4
@41484, Channel 9, Note on:  B3
@41527, Channel 9, Note off: B3
@41579, Channel 9, Note off: C2
@41630, Channel 0, Note off: A#4
@41644, Channel 0, Note off: D#5
@41645, Channel 0, Note off: D#3
@41651, Channel 0, Note off: F#4
@41701, Channel 4, Note off: D#4
@41713, Channel 1, Note off: D#2
@41815, Channel 3, Note off: D#4
@41843, Channel 9, Note on:  D#2
@41852, Channel 3, Note on:  A#4
@41856, Channel 0, Note on:  D#3
@41856, Channel 0, Note on:  F#4
@41856, Channel 0, Note on:  A#4
@41856, Channel 0, Note on:  D#5
@41856, Channel 1, Note on:  D#2
@41856, Channel 9, Note on:  E2
@41856, Channel 9, Note on:  C2
@41856, Channel 11, Note on:  A#4
@41856, Channel 11, Note on:  F#4
@41856, Channel 11, Note on:  D#4
@41878, Channel 9, Note on:  F#2
@41896, Channel 9, Note off: D#2
@41933, Channel 9, Note off: E2
@41943, Channel 9, Note off: C2
@41969, Channel 9, Note off: F#2
@42008, Channel 0, Note off: A#4
@42014, Channel 0, Note off: D#5
@42016, Channel 0, Note off: D#3
@42025, Channel 0, Note off: F#4
@42044, Channel 11, Note off: F#4
@42063, Channel 1, Note off: D#2
@42065, Channel 11, Note off: A#4
@42075, Channel 11, Note off: D#4
@42090, Channel 3, Note off: A#4
@42091, Channel 9, Note on:  D#2
@42108, Channel 9, Note on:  B3
@42145, Channel 9, Note off: D#2
@42149, Channel 9, Note off: B3
@42233, Channel 9, Note on:  B3
@42238, Channel 3, Note on:  C#5
@42240, Channel 0, Note on:  D#3
@42240, Channel 0, Note on:  F#4
@42240, Channel 0, Note on:  D#5
@42240, Channel 0, Note on:  A#4
@42240, Channel 1, Note on:  D#2
@42240, Channel 9, Note on:  C2
@42293, Channel 9, Note off: B3
@42324, Channel 9, Note off: C2
@42408, Channel 0, Note off: A#4
@42420, Channel 0, Note off: D#5
@42424, Channel 0, Note off: F#4
@42426, Channel 0, Note off: D#3
@42443, Channel 3, Note off: C#5
@42471, Channel 1, Note off: D#2
@42515, Channel 10, Note off: D#3
@42549, Channel 10, Note off: A#3
@42550, Channel 10, Note off: D#4
@42567, Channel 10, Note off: F#4
@42602, Channel 9, Note on:  F#2
@42616, Channel 3, Note on:  A#4
@42623, Channel 9, Note on:  D#2
@42624, Channel 0, Note on:  D#3
@42624, Channel 0, Note on:  F#4
@42624, Channel 0, Note on:  A#4
@42624, Channel 0, Note on:  D#5
@42624, Channel 1, Note on:  D#2
@42624, Channel 9, Note on:  E2
@42624, Channel 9, Note on:  C2
@42624, Channel 11, Note on:  A#4
@42624, Channel 11, Note on:  D#4
@42624, Channel 11, Note on:  F#4
@42680, Channel 9, Note off: E2
@42681, Channel 9, Note off: D#2
@42683, Channel 9, Note off: C2
@42701, Channel 9, Note off: F#2
@42756, Channel 0, Note off: A#4
@42773, Channel 0, Note off: D#5
@42773, Channel 0, Note off: D#3
@42776, Channel 0, Note off: F#4
@42799, Channel 8, Note off: D#4
@42818, Channel 8, Note off: A#3
@42823, Channel 8, Note off: F#4
@42835, Channel 8, Note off: D#3
@42838, Channel 1, Note off: D#2
@42840, Channel 11, Note off: D#4
@42841, Channel 11, Note off: A#4
@42847, Channel 11, Note off: F#4
@42851, Channel 3, Note off: A#4
@42963, Channel 2, Note off: A#4
@42965, Channel 2, Note off: D#3
@42976, Channel 2, Note off: F#4
@42987, Channel 2, Note off: D#5
@43007, Channel 1, Note on:  G#1
@43008, Channel 0, Note on:  D#5
@43008, Channel 0, Note on:  B4
@43008, Channel 0, Note on:  G#4
@43008, Channel 0, Note on:  G#3
@43008, Channel 2, Note on:  D#4
@43008, Channel 2, Note on:  G#3
@43008, Channel 2, Note on:  G#4
@43008, Channel 9, Note on:  C2
@43010, Channel 2, Note on:  B4
@43017, Channel 3, Note on:  G#4
@43022, Channel 8, Note on:  D#4
@43024, Channel 8, Note on:  G#4
@43026, Channel 8, Note on:  B4
@43029, Channel 8, Note on:  B3
@43032, Channel 9, Note on:  B3
@43034, Channel 9, Note on:  A3
@43089, Channel 9, Note off: B3
@43130, Channel 9, Note off: A3
@43176, Channel 9, Note off: C2
@43199, Channel 0, Note off: G#3
@43199, Channel 0, Note off: D#5
@43206, Channel 0, Note off: G#4
@43213, Channel 0, Note off: B4
@43242, Channel 1, Note off: G#1
@43386, Channel 9, Note on:  D#2
@43392, Channel 0, Note on:  G#3
@43392, Channel 0, Note on:  B4
@43392, Channel 0, Note on:  G#4
@43392, Channel 0, Note on:  D#5
@43392, Channel 1, Note on:  B1
@43392, Channel 9, Note on:  C2
@43392, Channel 9, Note on:  E2
@43392, Channel 11, Note on:  B4
@43392, Channel 11, Note on:  D#4
@43392, Channel 11, Note on:  G#4
@43421, Channel 9, Note on:  F#2
@43437, Channel 9, Note off: D#2
@43469, Channel 9, Note off: E2
@43535, Channel 9, Note off: F#2
@43572, Channel 9, Note off: C2
@43572, Channel 0, Note off: G#3
@43577, Channel 0, Note off: D#5
@43582, Channel 0, Note off: G#4
@43585, Channel 0, Note off: B4
@43602, Channel 11, Note off: G#4
@43604, Channel 11, Note off: B4
@43610, Channel 11, Note off: D#4
@43624, Channel 9, Note on:  D#2
@43666, Channel 9, Note on:  B3
@43686, Channel 1, Note off: B1
@43707, Channel 9, Note off: B3
@43742, Channel 9, Note off: D#2
@43776, Channel 0, Note on:  G#3
@43776, Channel 0, Note on:  G#4
@43776, Channel 0, Note on:  B4
@43776, Channel 0, Note on:  D#5
@43776, Channel 1, Note on:  D#2
@43776, Channel 9, Note on:  C2
@43790, Channel 9, Note on:  B3
@43865, Channel 9, Note off: B3
@43924, Channel 0, Note off: G#3
@43945, Channel 9, Note off: C2
@43947, Channel 0, Note off: D#5
@43965, Channel 0, Note off: G#4
@43968, Channel 0, Note off: B4
@44075, Channel 1, Note off: D#2
@44159, Channel 3, Note on:  F#4
@44160, Channel 0, Note on:  G#3
@44160, Channel 0, Note on:  D#5
@44160, Channel 0, Note on:  B4
@44160, Channel 0, Note on:  G#4
@44160, Channel 1, Note on:  B1
@44160, Channel 9, Note on:  E2
@44160, Channel 9, Note on:  C2
@44160, Channel 11, Note on:  D#4
@44160, Channel 11, Note on:  B4
@44160, Channel 11, Note on:  G#4
@44171, Channel 3, Note off: G#4
@44176, Channel 9, Note on:  F#2
@44184, Channel 9, Note on:  D#2
@44216, Channel 9, Note off: E2
@44269, Channel 9, Note off: F#2
@44305, Channel 0, Note off: G#3
@44317, Channel 0, Note off: D#5
@44331, Channel 0, Note off: G#4
@44333, Channel 9, Note off: C2
@44333, Channel 0, Note off: B4
@44352, Channel 11, Note off: G#4
@44353, Channel 9, Note off: D#2
@44353, Channel 11, Note off: B4
@44375, Channel 11, Note off: D#4
@44422, Channel 3, Note on:  G#4
@44435, Channel 3, Note off: F#4
@44522, Channel 1, Note off: B1
@44527, Channel 3, Note on:  F#4
@44544, Channel 0, Note on:  G#3
@44544, Channel 0, Note on:  D#5
@44544, Channel 0, Note on:  G#4
@44544, Channel 0, Note on:  B4
@44544, Channel 1, Note on:  G#1
@44544, Channel 9, Note on:  C2
@44548, Channel 3, Note off: G#4
@44584, Channel 9, Note on:  B3
@44630, Channel 9, Note off: B3
@44655, Channel 3, Note off: F#4
@44656, Channel 3, Note on:  D#4
@44700, Channel 0, Note off: G#3
@44705, Channel 9, Note off: C2
@44722, Channel 0, Note off: D#5
@44731, Channel 0, Note off: G#4
@44736, Channel 0, Note off: B4
@44817, Channel 4, Note on:  D#4
@44820, Channel 1, Note off: G#1
@44917, Channel 9, Note on:  D#2
@44925, Channel 4, Note off: D#4
@44928, Channel 0, Note on:  G#3
@44928, Channel 0, Note on:  G#4
@44928, Channel 0, Note on:  B4
@44928, Channel 0, Note on:  D#5
@44928, Channel 1, Note on:  B1
@44928, Channel 9, Note on:  C2
@44928, Channel 9, Note on:  E2
@44928, Channel 11, Note on:  A#4
@44928, Channel 11, Note on:  B4
@44928, Channel 11, Note on:  D#4
@44928, Channel 11, Note on:  G#4
@44947, Channel 4, Note on:  F#4
@44952, Channel 9, Note on:  F#2
@44953, Channel 11, Note off: A#4
@44976, Channel 9, Note off: D#2
@45005, Channel 9, Note off: E2
@45065, Channel 9, Note off: F#2
@45091, Channel 9, Note off: C2
@45091, Channel 0, Note off: G#3
@45105, Channel 0, Note off: D#5
@45112, Channel 0, Note off: G#4
@45120, Channel 11, Note off: G#4
@45120, Channel 0, Note off: B4
@45141, Channel 11, Note off: B4
@45142, Channel 11, Note off: D#4
@45166, Channel 9, Note on:  D#2
@45174, Channel 4, Note off: F#4
@45178, Channel 4, Note on:  G#4
@45191, Channel 9, Note on:  B3
@45227, Channel 9, Note off: B3
@45256, Channel 1, Note off: B1
@45276, Channel 9, Note off: D#2
@45312, Channel 0, Note on:  G#3
@45312, Channel 0, Note on:  D#5
@45312, Channel 0, Note on:  B4
@45312, Channel 0, Note on:  G#4
@45312, Channel 1, Note on:  D#2
@45312, Channel 9, Note on:  C2
@45320, Channel 9, Note on:  B3
@45327, Channel 4, Note on:  F#4
@45347, Channel 4, Note off: G#4
@45376, Channel 9, Note off: B3
@45464, Channel 0, Note off: G#3
@45469, Channel 9, Note off: C2
@45487, Channel 0, Note off: D#5
@45508, Channel 0, Note off: G#4
@45512, Channel 0, Note off: B4
@45524, Channel 4, Note off: F#4
@45554, Channel 4, Note on:  D#4
@45662, Channel 1, Note off: D#2
@45690, Channel 9, Note on:  D#2
@45696, Channel 0, Note on:  G#3
@45696, Channel 0, Note on:  D#5
@45696, Channel 0, Note on:  B4
@45696, Channel 0, Note on:  G#4
@45696, Channel 1, Note on:  B1
@45696, Channel 9, Note on:  E2
@45696, Channel 9, Note on:  C2
@45696, Channel 11, Note on:  D#4
@45696, Channel 11, Note on:  B4
@45696, Channel 11, Note on:  G#4
@45701, Channel 4, Note on:  F#4
@45705, Channel 4, Note off: D#4
@45708, Channel 9, Note on:  F#2
@45752, Channel 9, Note off: E2
@45774, Channel 9, Note off: D#2
@45775, Channel 3, Note off: D#4
@45787, Channel 9, Note off: F#2
@45866, Channel 9, Note off: C2
@45901, Channel 0, Note off: B4
@45905, Channel 0, Note off: D#5
@45908, Channel 11, Note off: B4
@45911, Channel 0, Note off: G#4
@45914, Channel 11, Note off: G#4
@45915, Channel 11, Note off: D#4
@45924, Channel 0, Note off: G#3
@45926, Channel 4, Note off: F#4
@45928, Channel 4, Note on:  G#4
@46003, Channel 1, Note off: B1
@46064, Channel 2, Note on:  F#4
@46065, Channel 2, Note on:  D#3
@46068, Channel 2, Note on:  A#4
@46069, Channel 8, Note on:  D#4
@46072, Channel 8, Note on:  F#4
@46073, Channel 8, Note on:  A#3
@46076, Channel 4, Note on:  F#4
@46080, Channel 0, Note on:  D#3
@46080, Channel 0, Note on:  D#4
@46080, Channel 0, Note on:  A#4
@46080, Channel 0, Note on:  D#5
@46080, Channel 1, Note on:  D#2
@46080, Channel 9, Note on:  C2
@46083, Channel 10, Note on:  A#4
@46084, Channel 10, Note on:  D#2
@46086, Channel 4, Note off: G#4
@46087, Channel 10, Note on:  F#4
@46088, Channel 8, Note off: G#4
@46089, Channel 8, Note off: D#4
@46093, Channel 10, Note on:  D#3
@46094, Channel 9, Note on:  B3
@46096, Channel 8, Note off: B3
@46096, Channel 8, Note off: B4
@46098, Channel 2, Note off: B4
@46104, Channel 2, Note off: G#4
@46109, Channel 2, Note off: G#3
@46131, Channel 9, Note off: B3
@46236, Channel 9, Note off: C2
@46243, Channel 0, Note off: A#4
@46243, Channel 0, Note off: D#3
@46260, Channel 0, Note off: D#5
@46260, Channel 0, Note off: D#4
@46266, Channel 4, Note off: F#4
@46316, Channel 1, Note off: D#2
@46451, Channel 3, Note on:  F#4
@46460, Channel 9, Note on:  D#2
@46464, Channel 0, Note on:  D#3
@46464, Channel 0, Note on:  D#4
@46464, Channel 0, Note on:  D#5
@46464, Channel 0, Note on:  A#4
@46464, Channel 1, Note on:  D#2
@46464, Channel 9, Note on:  E2
@46464, Channel 9, Note on:  C2
@46464, Channel 11, Note on:  A#4
@46464, Channel 11, Note on:  D#4
@46464, Channel 11, Note on:  F#4
@46471, Channel 4, Note on:  F#4
@46487, Channel 9, Note on:  F#2
@46511, Channel 9, Note off: D#2
@46541, Channel 9, Note off: E2
@46576, Channel 9, Note off: F#2
@46588, Channel 9, Note off: C2
@46639, Channel 11, Note off: A#4
@46641, Channel 0, Note off: D#5
@46642, Channel 11, Note off: F#4
@46642, Channel 0, Note off: A#4
@46642, Channel 0, Note off: D#3
@46644, Channel 11, Note off: D#4
@46656, Channel 0, Note off: D#4
@46692, Channel 1, Note off: D#2
@46693, Channel 9, Note on:  D#2
@46697, Channel 4, Note off: F#4
@46699, Channel 3, Note off: F#4
@46730, Channel 9, Note on:  B3
@46758, Channel 9, Note off: D#2
@46765, Channel 9, Note off: B3
@46835, Channel 4, Note on:  D#4
@46842, Channel 3, Note on:  D#4
@46847, Channel 9, Note on:  B3
@46848, Channel 0, Note on:  D#3
@46848, Channel 0, Note on:  D#5
@46848, Channel 0, Note on:  D#4
@46848, Channel 0, Note on:  A#4
@46848, Channel 1, Note on:  D#2
@46848, Channel 9, Note on:  C2
@46899, Channel 9, Note off: B3
@46937, Channel 9, Note off: C2
@47028, Channel 0, Note off: D#3
@47040, Channel 0, Note off: A#4
@47040, Channel 0, Note off: D#5
@47054, Channel 0, Note off: D#4
@47087, Channel 1, Note off: D#2
@47102, Channel 3, Note off: D#4
@47115, Channel 4, Note off: D#4
@47215, Channel 9, Note on:  D#2
@47227, Channel 3, Note on:  G#4
@47232, Channel 0, Note on:  D#3
@47232, Channel 0, Note on:  D#5
@47232, Channel 0, Note on:  A#4
@47232, Channel 0, Note on:  D#4
@47232, Channel 1, Note on:  D#2
@47232, Channel 9, Note on:  C2
@47232, Channel 9, Note on:  E2
@47232, Channel 11, Note on:  A#4
@47232, Channel 11, Note on:  D#4
@47232, Channel 11, Note on:  F#4
@47235, Channel 4, Note on:  G#4
@47243, Channel 9, Note on:  F#2
@47282, Channel 9, Note off: D#2
@47288, Channel 9, Note off: E2
@47323, Channel 9, Note off: C2
@47338, Channel 9, Note off: F#2
@47416, Channel 11, Note off: F#4
@47418, Channel 0, Note off: D#3
@47428, Channel 11, Note off: D#4
@47434, Channel 11, Note off: A#4
@47440, Channel 0, Note off: A#4
@47448, Channel 0, Note off: D#4
@47459, Channel 0, Note off: D#5
@47475, Channel 1, Note off: D#2
@47488, Channel 4, Note off: G#4
@47492, Channel 3, Note off: G#4
@47611, Channel 3, Note on:  D#4
@47876, Channel 3, Note off: D#4
@48899, Channel 10, Note off: F#4
@48908, Channel 10, Note off: A#4
@48926, Channel 10, Note off: D#2
@48928, Channel 10, Note off: D#3
@48980, Channel 8, Note off: F#4
@48990, Channel 8, Note off: D#4
@49007, Channel 8, Note off: A#3
@49060, Channel 2, Note off: D#3
@49067, Channel 2, Note off: F#4
@49072, Channel 2, Note off: A#4
